statistic_yyymm,site_id,family_name,gender,people_total
10506,臺南市後壁區,周,男,267
10506,臺南市後壁區,周,女,227
10506,臺南市後壁區,徐,男,241
10506,臺南市後壁區,徐,女,211
10506,臺南市後壁區,蔡,男,206
10506,臺南市後壁區,蔡,女,242
10506,臺南市後壁區,沈,男,157
10506,臺南市後壁區,沈,女,169
10506,臺南市後壁區,鄭,男,160
10506,臺南市後壁區,鄭,女,164
10506,臺南市後壁區,葉,男,185
10506,臺南市後壁區,葉,女,138
10506,臺南市後壁區,劉,男,148
10506,臺南市後壁區,劉,女,155
10506,臺南市東山區,陳,男,1336
10506,臺南市東山區,陳,女,1147
10506,臺南市東山區,李,男,1002
10506,臺南市東山區,李,女,828
10506,臺南市東山區,蘇,男,829
10506,臺南市東山區,蘇,女,654
10506,臺南市東山區,林,男,667
10506,臺南市東山區,林,女,685
10506,臺南市東山區,張,男,725
10506,臺南市東山區,張,女,604
10506,臺南市東山區,王,男,602
10506,臺南市東山區,王,女,487
10506,臺南市東山區,黃,男,458
10506,臺南市東山區,黃,女,420
10506,臺南市東山區,吳,男,442
10506,臺南市東山區,吳,女,433
10506,臺南市東山區,羅,男,428
10506,臺南市東山區,羅,女,283
10506,臺南市東山區,鄭,男,335
10506,臺南市東山區,鄭,女,233
10506,臺南市東山區,楊,男,225
10506,臺南市東山區,楊,女,227
10506,臺南市東山區,盧,男,258
10506,臺南市東山區,盧,女,190
10506,臺南市東山區,葉,男,227
10506,臺南市東山區,葉,女,188
10506,臺南市東山區,蔡,男,193
10506,臺南市東山區,蔡,女,199
10506,臺南市東山區,曾,男,219
10506,臺南市東山區,曾,女,158
10506,臺南市東山區,何,男,188
10506,臺南市東山區,何,女,160
10506,臺南市東山區,劉,男,150
10506,臺南市東山區,劉,女,148
10506,臺南市東山區,周,男,156
10506,臺南市東山區,周,女,134
10506,臺南市東山區,沈,男,160
10506,臺南市東山區,沈,女,119
10506,臺南市東山區,洪,男,149
10506,臺南市東山區,洪,女,124
10506,臺南市麻豆區,陳,男,3462
10506,臺南市麻豆區,陳,女,3226
10506,臺南市麻豆區,李,男,2960
10506,臺南市麻豆區,李,女,2540
10506,臺南市麻豆區,林,男,1902
10506,臺南市麻豆區,林,女,1821
10506,臺南市麻豆區,王,男,1875
10506,臺南市麻豆區,王,女,1720
10506,臺南市麻豆區,黃,男,1263
10506,臺南市麻豆區,黃,女,1302
10506,臺南市麻豆區,謝,男,1155
10506,臺南市麻豆區,謝,女,936
10506,臺南市麻豆區,郭,男,1016
10506,臺南市麻豆區,郭,女,896
10506,臺南市麻豆區,吳,男,989
10506,臺南市麻豆區,吳,女,904
10506,臺南市麻豆區,莊,男,779
10506,臺南市麻豆區,莊,女,649
10506,臺南市麻豆區,張,男,687
10506,臺南市麻豆區,張,女,715
10506,臺南市麻豆區,蔡,男,400
10506,臺南市麻豆區,蔡,女,478
10506,臺南市麻豆區,楊,男,406
10506,臺南市麻豆區,楊,女,464
10506,臺南市麻豆區,施,男,386
10506,臺南市麻豆區,施,女,342
10506,臺南市麻豆區,邱,男,356
10506,臺南市麻豆區,邱,女,355
10506,臺南市麻豆區,方,男,373
10506,臺南市麻豆區,方,女,317
10506,臺南市麻豆區,劉,男,334
10506,臺南市麻豆區,劉,女,333
10506,臺南市麻豆區,許,男,289
10506,臺南市麻豆區,許,女,360
10506,臺南市麻豆區,胡,男,245
10506,臺南市麻豆區,胡,女,253
10506,臺南市麻豆區,鄭,男,203
10506,臺南市麻豆區,鄭,女,242
10506,臺南市麻豆區,曾,男,207
10506,臺南市麻豆區,曾,女,233
10506,臺南市下營區,陳,男,1718
10506,臺南市下營區,陳,女,1591
10506,臺南市下營區,姜,男,1129
10506,臺南市下營區,姜,女,852
10506,臺南市下營區,顏,男,1069
10506,臺南市下營區,顏,女,780
10506,臺南市下營區,曾,男,818
10506,臺南市下營區,曾,女,641
10506,臺南市下營區,楊,男,675
10506,臺南市下營區,楊,女,591
10506,臺南市下營區,黃,男,599
10506,臺南市下營區,黃,女,615
10506,臺南市下營區,馮,男,675
10506,臺南市下營區,馮,女,475
10506,臺南市下營區,林,男,541
10506,臺南市下營區,林,女,575
10506,臺南市下營區,李,男,536
10506,臺南市下營區,李,女,572
10506,臺南市下營區,沈,男,620
10506,臺南市下營區,沈,女,469
10506,臺南市下營區,洪,男,540
10506,臺南市下營區,洪,女,456
10506,臺南市下營區,王,男,400
10506,臺南市下營區,王,女,409
10506,臺南市下營區,吳,男,373
10506,臺南市下營區,吳,女,372
10506,臺南市下營區,張,男,259
10506,臺南市下營區,張,女,348
10506,臺南市下營區,蔡,男,179
10506,臺南市下營區,蔡,女,180
10506,臺南市下營區,周,男,186
10506,臺南市下營區,周,女,168
10506,臺南市下營區,郭,男,147
10506,臺南市下營區,郭,女,193
10506,臺南市下營區,柯,男,180
10506,臺南市下營區,柯,女,155
10506,臺南市下營區,劉,男,136
10506,臺南市下營區,劉,女,152
10506,臺南市下營區,朱,男,152
10506,臺南市下營區,朱,女,130
10506,臺南市六甲區,陳,男,2160
10506,臺南市六甲區,陳,女,1878
10506,臺南市六甲區,黃,男,1196
10506,臺南市六甲區,黃,女,1020
10506,臺南市六甲區,林,男,1024
10506,臺南市六甲區,林,女,882
10506,臺南市六甲區,蔡,男,727
10506,臺南市六甲區,蔡,女,608
10506,臺南市六甲區,李,男,478
10506,臺南市六甲區,李,女,504
10506,臺南市六甲區,王,男,430
10506,臺南市六甲區,王,女,410
10506,臺南市六甲區,張,男,380
10506,臺南市六甲區,張,女,388
10506,臺南市六甲區,許,男,312
10506,臺南市六甲區,許,女,273
10506,臺南市六甲區,吳,男,234
10506,臺南市六甲區,吳,女,330
10506,臺南市六甲區,楊,男,270
10506,臺南市六甲區,楊,女,283
10506,臺南市六甲區,顏,男,269
10506,臺南市六甲區,顏,女,226
10506,臺南市六甲區,胡,男,250
10506,臺南市六甲區,胡,女,224
10506,臺南市六甲區,郭,男,194
10506,臺南市六甲區,郭,女,183
10506,臺南市六甲區,何,男,209
10506,臺南市六甲區,何,女,163
10506,臺南市六甲區,洪,男,201
10506,臺南市六甲區,洪,女,168
10506,臺南市六甲區,劉,男,179
10506,臺南市六甲區,劉,女,169
10506,臺南市六甲區,毛,男,163
10506,臺南市六甲區,毛,女,145
10506,臺南市六甲區,尤,男,163
10506,臺南市六甲區,尤,女,136
10506,臺南市六甲區,鄭,男,136
10506,臺南市六甲區,鄭,女,146
10506,臺南市六甲區,沈,男,132
10506,臺南市六甲區,沈,女,134
10506,臺南市官田區,陳,男,1930
10506,臺南市官田區,陳,女,1691
10506,臺南市官田區,林,男,1011
10506,臺南市官田區,林,女,860
10506,臺南市官田區,黃,男,687
10506,臺南市官田區,黃,女,697
10506,臺南市官田區,胡,男,739
10506,臺南市官田區,胡,女,561
10506,臺南市官田區,王,男,580
10506,臺南市官田區,王,女,555
10506,臺南市官田區,許,男,566
10506,臺南市官田區,許,女,448
10506,臺南市官田區,李,男,495
10506,臺南市官田區,李,女,496
10506,臺南市官田區,賴,男,458
10506,臺南市官田區,賴,女,367
10506,臺南市官田區,楊,男,334
10506,臺南市官田區,楊,女,323
10506,臺南市官田區,吳,男,271
10506,臺南市官田區,吳,女,324
10506,臺南市官田區,張,男,259
10506,臺南市官田區,張,女,289
10506,臺南市官田區,蔡,男,230
10506,臺南市官田區,蔡,女,256
10506,臺南市官田區,謝,男,213
10506,臺南市官田區,謝,女,194
10506,臺南市官田區,劉,男,188
10506,臺南市官田區,劉,女,208
10506,臺南市官田區,郭,男,171
10506,臺南市官田區,郭,女,144
10506,臺南市官田區,何,男,165
10506,臺南市官田區,何,女,142
10506,臺南市官田區,蘇,男,144
10506,臺南市官田區,蘇,女,129
10506,臺南市官田區,周,男,144
10506,臺南市官田區,周,女,126
10506,臺南市官田區,余,男,124
10506,臺南市官田區,余,女,96
10506,臺南市官田區,洪,男,101
10506,臺南市官田區,洪,女,107
10506,臺南市大內區,楊,男,1645
10506,臺南市大內區,楊,女,1173
10506,臺南市大內區,陳,男,553
10506,臺南市大內區,陳,女,489
10506,臺南市大內區,葉,男,420
10506,臺南市大內區,葉,女,294
10506,臺南市大內區,林,男,258
10506,臺南市大內區,林,女,266
10506,臺南市大內區,王,男,229
10506,臺南市大內區,王,女,212
10506,臺南市大內區,吳,男,210
10506,臺南市大內區,吳,女,186
10506,臺南市大內區,張,男,204
10506,臺南市大內區,張,女,174
10506,臺南市大內區,李,男,191
10506,臺南市大內區,李,女,169
10506,臺南市大內區,黃,男,134
10506,臺南市大內區,黃,女,148
10506,臺南市大內區,劉,男,125
10506,臺南市大內區,劉,女,111
10506,臺南市大內區,郭,男,84
10506,臺南市大內區,郭,女,83
10506,臺南市大內區,阮,男,80
10506,臺南市大內區,阮,女,66
10506,臺南市大內區,鄭,男,68
10506,臺南市大內區,鄭,女,76
10506,臺南市大內區,潘,男,75
10506,臺南市大內區,潘,女,65
10506,臺南市大內區,洪,男,67
10506,臺南市大內區,洪,女,68
10506,臺南市大內區,羅,男,75
10506,臺南市大內區,羅,女,60
10506,臺南市大內區,蘇,男,46
10506,臺南市大內區,蘇,女,55
10506,臺南市大內區,許,男,44
10506,臺南市大內區,許,女,51
10506,臺南市大內區,蔡,男,31
10506,臺南市大內區,蔡,女,53
10506,臺南市大內區,連,男,46
10506,臺南市大內區,連,女,37
10506,臺南市佳里區,黃,男,4802
10506,臺南市佳里區,黃,女,4309
10506,臺南市佳里區,陳,男,4426
10506,臺南市佳里區,陳,女,4435
10506,臺南市佳里區,林,男,2955
10506,臺南市佳里區,林,女,2800
10506,臺南市佳里區,楊,男,1633
10506,臺南市佳里區,楊,女,1498
10506,臺南市佳里區,吳,男,1328
10506,臺南市佳里區,吳,女,1463
10506,臺南市佳里區,王,男,1302
10506,臺南市佳里區,王,女,1424
10506,臺南市佳里區,李,男,1204
10506,臺南市佳里區,李,女,1270
10506,臺南市佳里區,蔡,男,981
10506,臺南市佳里區,蔡,女,1036
10506,臺南市佳里區,許,男,951
10506,臺南市佳里區,許,女,840
10506,臺南市佳里區,張,男,827
10506,臺南市佳里區,張,女,925
10506,臺南市佳里區,謝,男,720
10506,臺南市佳里區,謝,女,777
10506,臺南市佳里區,邱,男,719
10506,臺南市佳里區,邱,女,755
10506,臺南市佳里區,蘇,男,727
10506,臺南市佳里區,蘇,女,625
10506,臺南市佳里區,莊,男,625
10506,臺南市佳里區,莊,女,537
10506,臺南市佳里區,劉,男,463
10506,臺南市佳里區,劉,女,552
10506,臺南市佳里區,郭,男,476
10506,臺南市佳里區,郭,女,492
10506,臺南市佳里區,周,男,460
10506,臺南市佳里區,周,女,481
10506,臺南市佳里區,鄭,男,422
10506,臺南市佳里區,鄭,女,458
10506,臺南市佳里區,洪,男,306
10506,臺南市佳里區,洪,女,336
10506,臺南市佳里區,曾,男,293
10506,臺南市佳里區,曾,女,349
10506,臺南市學甲區,陳,男,2462
10506,臺南市學甲區,陳,女,2167
10506,臺南市學甲區,李,男,2067
10506,臺南市學甲區,李,女,1735
10506,臺南市學甲區,謝,男,1334
10506,臺南市學甲區,謝,女,1025
10506,臺南市學甲區,王,男,880
10506,臺南市學甲區,王,女,783
10506,臺南市學甲區,郭,男,745
10506,臺南市學甲區,郭,女,598
10506,臺南市學甲區,黃,男,528
10506,臺南市學甲區,黃,女,556
10506,臺南市學甲區,吳,男,517
10506,臺南市學甲區,吳,女,558
10506,臺南市學甲區,莊,男,586
10506,臺南市學甲區,莊,女,483
10506,臺南市學甲區,林,男,504
10506,臺南市學甲區,林,女,541
10506,臺南市學甲區,賴,男,469
10506,臺南市學甲區,賴,女,375
10506,臺南市學甲區,劉,男,356
10506,臺南市學甲區,劉,女,316
10506,臺南市學甲區,周,男,297
10506,臺南市學甲區,周,女,293
10506,臺南市學甲區,邱,男,292
10506,臺南市學甲區,邱,女,287
10506,臺南市學甲區,楊,男,255
10506,臺南市學甲區,楊,女,269
10506,臺南市學甲區,蔡,男,196
10506,臺南市學甲區,蔡,女,261
10506,臺南市學甲區,張,男,155
10506,臺南市學甲區,張,女,212
10506,臺南市學甲區,洪,男,162
10506,臺南市學甲區,洪,女,201
10506,臺南市學甲區,許,男,148
10506,臺南市學甲區,許,女,173
10506,臺南市學甲區,羅,男,138
10506,臺南市學甲區,羅,女,128
10506,臺南市學甲區,蘇,男,121
10506,臺南市學甲區,蘇,女,123
10506,臺南市西港區,黃,男,1620
10506,臺南市西港區,黃,女,1510
10506,臺南市西港區,郭,男,1366
10506,臺南市西港區,郭,女,1087
10506,臺南市西港區,陳,男,968
10506,臺南市西港區,陳,女,1115
10506,臺南市西港區,蔡,男,1020
10506,臺南市西港區,蔡,女,906
10506,臺南市西港區,謝,男,1036
10506,臺南市西港區,謝,女,840
10506,臺南市西港區,林,男,668
10506,臺南市西港區,林,女,674
10506,臺南市西港區,王,男,574
10506,臺南市西港區,王,女,575
10506,臺南市西港區,李,男,518
10506,臺南市西港區,李,女,534
10506,臺南市西港區,徐,男,518
10506,臺南市西港區,徐,女,413
10506,臺南市西港區,劉,男,489
10506,臺南市西港區,劉,女,375
10506,臺南市西港區,吳,男,375
10506,臺南市西港區,吳,女,438
10506,臺南市西港區,方,男,398
10506,臺南市西港區,方,女,375
10506,臺南市西港區,張,男,261
10506,臺南市西港區,張,女,264
10506,臺南市西港區,曾,男,263
10506,臺南市西港區,曾,女,258
10506,臺南市西港區,楊,男,201
10506,臺南市西港區,楊,女,265
10506,臺南市西港區,邱,男,230
10506,臺南市西港區,邱,女,220
10506,臺南市西港區,鄭,男,188
10506,臺南市西港區,鄭,女,182
10506,臺南市西港區,周,男,180
10506,臺南市西港區,周,女,172
10506,臺南市西港區,莊,男,139
10506,臺南市西港區,莊,女,149
10506,臺南市西港區,許,男,110
10506,臺南市西港區,許,女,131
10506,臺南市七股區,黃,男,2955
10506,臺南市七股區,黃,女,2319
10506,臺南市七股區,陳,男,2263
10506,臺南市七股區,陳,女,1936
10506,臺南市七股區,吳,男,703
10506,臺南市七股區,吳,女,647
10506,臺南市七股區,王,男,508
10506,臺南市七股區,王,女,514
10506,臺南市七股區,林,男,442
10506,臺南市七股區,林,女,521
10506,臺南市七股區,邱,男,515
10506,臺南市七股區,邱,女,439
10506,臺南市七股區,張,男,436
10506,臺南市七股區,張,女,396
10506,臺南市七股區,許,男,416
10506,臺南市七股區,許,女,358
10506,臺南市七股區,蔡,男,398
10506,臺南市七股區,蔡,女,337
10506,臺南市七股區,楊,男,350
10506,臺南市七股區,楊,女,329
10506,臺南市七股區,李,男,292
10506,臺南市七股區,李,女,360
10506,臺南市七股區,莊,男,257
10506,臺南市七股區,莊,女,206
10506,臺南市七股區,蘇,男,233
10506,臺南市七股區,蘇,女,228
10506,臺南市七股區,周,男,222
10506,臺南市七股區,周,女,177
10506,臺南市七股區,曾,男,207
10506,臺南市七股區,曾,女,178
10506,臺南市七股區,郭,男,147
10506,臺南市七股區,郭,女,193
10506,臺南市七股區,謝,男,130
10506,臺南市七股區,謝,女,168
10506,臺南市七股區,鄭,男,97
10506,臺南市七股區,鄭,女,130
10506,臺南市七股區,洪,男,109
10506,臺南市七股區,洪,女,109
10506,臺南市七股區,劉,男,83
10506,臺南市七股區,劉,女,113
10506,臺南市將軍區,陳,男,1945
10506,臺南市將軍區,陳,女,1712
10506,臺南市將軍區,吳,男,1979
10506,臺南市將軍區,吳,女,1582
10506,臺南市將軍區,林,男,1129
10506,臺南市將軍區,林,女,1007
10506,臺南市將軍區,黃,男,1068
10506,臺南市將軍區,黃,女,969
10506,臺南市將軍區,周,男,721
10506,臺南市將軍區,周,女,632
10506,臺南市將軍區,王,男,553
10506,臺南市將軍區,王,女,551
10506,臺南市將軍區,李,男,337
10506,臺南市將軍區,李,女,374
10506,臺南市將軍區,蔡,男,266
10506,臺南市將軍區,蔡,女,265
10506,臺南市將軍區,許,男,225
10506,臺南市將軍區,許,女,200
10506,臺南市將軍區,邱,男,174
10506,臺南市將軍區,邱,女,197
10506,臺南市將軍區,楊,男,165
10506,臺南市將軍區,楊,女,194
10506,臺南市將軍區,洪,男,182
10506,臺南市將軍區,洪,女,141
